Location,Hutten Airfield,ED37,47.6347182368566,7.94131177664427
Location,Malsch Airfield,ED38,49.2385317889773,8.68531179191012
Location,Markdorf Airfield,ED39,47.707307552417,9.39328045861455
Location,Deckenpfronn-Egelsee Airfield,ED41,48.6377629736215,8.81463768456212
Location,Mckmhl-Korb Airfield,ED42,49.3443396076603,9.40067574160866
Location,Musbach Airfield,ED43,48.5032493463626,8.47831550960537
Location,Neresheim Airfield,ED44,48.742149882764,10.3217843247756
Location,Oppingen-Au Airfield,ED45,48.5568116545027,9.82129968756108
Location,Roßfeld Airfield,ED47,48.5132451926512,9.33450685014403
Location,Schwann-Conweiler Airfield,ED48,48.8380033553361,8.54327897630842
Location,Boberg Airfield,ED50,53.5148438696783,10.1440934087738
Location,Schreckhof Airfield,ED52,49.3513367466964,9.12093458282492
Location,Heilbronn-Bockingen Airfield,ED61,49.1219254031595,9.18017901416505
Location,Mulben Airfield,ED62,49.4550063878564,9.10397797643306
Location,Mittelfischach UL,ED69,49.034230424759,9.87056156853484
Location,Munsingen-Eisberg Airfield,ED70,48.4085463938672,9.43983522984654
Location,Crawinkel,ED71,50.7787792024361,10.8140966667268
Location,Gopfersdorf Airfield,ED72,50.9142128606552,12.6136573874273
Location,Segelfluggelande Haiterbach,ED80,48.5315056640255,8.67483065770637
Location,Flugplatz Riedlingen,ED81,48.1454201836907,9.46895879626888
Location,Hayingen Airfield,ED83,48.2875661499624,9.46275340738313
Location,Hilzingen Airfield,ED84,47.7597024106379,8.77324355758302
Location,Malmsheim Airfield,ED85,48.7849925484874,8.9165816297561
Location,Rastatt Airfield,ED86,48.8711630982496,8.21031266798907
Location,UL-Flugplatz Imsweiler-Donnersberg,ED90,49.6053621655857,7.79261944660093
Location,Isny Glider Field,ED91,47.7005878843326,10.021622048669
Location,Leuzendorf Glider Field,ED92,49.3529241038828,10.0812815907863
Location,Schafhalde Airfield,ED93,48.6932843176647,10.0999766355183
Location,Sinsheim Airfield,ED94,49.2479748854328,8.8931356108243
Location,Segelflugplatz Iserlohn-Summern,ED98,51.438736168535,7.70426588242086
Location,Aichach Airport,EDAA,48.4712774606502,11.1343232780077
Location,Dessau,EDAD,51.8339904,12.1819365
Location,Eisenhuttenstadt,EDAE,52.1923789,14.5941123
Location,Grossruckerswalde,EDAG,50.6438897,13.1266118
Location,Neustadt-Glewe,EDAN,53.3642272,11.6070585
Location,Nordhausen,EDAO,51.4932589,10.8374117
Location,Pratzschwitz,EDAR,50.98027,13.916547
Location,Heinrichsruh,EDAS,51.635616847841,13.6805175876121
Location,Nardt,EDAT,51.448924,14.1949799
Location,Roitzschjora,EDAW,51.575641,12.491961
Location,Wulfershausen,EDBA,50.8453833,11.0776298
Location,Altotting Airfield,EDBB,48.2162038,12.6490175
Location,Muehlenfeld,EDBE,52.4354954,12.5894379
Location,Zwickau,EDBI,50.7016049,12.4544074
Location,Schongleina,EDBJ,50.9156494,11.7142613
Location,Kyritz,EDBK,52.9170021,12.4302026
Location,Laucha,EDBL,51.2474464,11.6914862
Location,Pinnow,EDBP,53.6152401,11.5632269
Location,Bronkow,EDBQ,51.6710391,13.9609954
Location,Sommersberg,EDBU,53.1797144,12.1902468
Location,Stralsund,EDBV,54.3397941,13.049406
Location,Gorlitz,EDBX,51.1595142,14.9497012
Location,Schmoldow,EDBY,53.9726375,13.3419912
Location,Scharzheide/Schipkau,EDBZ,51.4878082,13.8794593
Location,Anklam,EDCA,53.8359778,13.678101
Location,Ballenstedt,EDCB,51.7458359,11.2286682
Location,Cham-Janahof Airfield,EDCC,49.2108132,12.6603179
Location,Eggersdorf,EDCE,52.4841799,14.0875005
Location,Rugen,EDCG,54.384157,13.3256536
Location,Klix,EDCI,51.2709636,14.5126062
Location,Kothen,EDCK,51.7254134,11.9530928
Location,Kamenz,EDCM,51.2909995,14.1151882
Location,Aschersleben,EDCQ,51.7656607,11.4973506
Location,Saarmund,EDCS,52.3083613,13.1007815
Location,Taucha,EDCT,51.40029,12.52978
Location,Gustrow,EDCU,53.800291,12.2301663
Location,Pasewalk,EDCV,53.5113763,13.9442459
Location,Wismar,EDCW,53.9158178,11.5003258
Location,Purkshof,EDCX,54.1589975,12.25253
Location,Antersberg Airfield,EDCZ,47.959612,11.9967226
Location,Benediktbeuern Airfield,EDDA,47.7156598,11.3917607
Location,Oeventrop Airfield,EDDJ,51.3955393,8.1472381
Location,Agathazell Airfield,EDDO,47.5533009,10.2730133
Location,Großes Moor Airfield,EDDQ,52.5358999,10.02
Location,Holtorfsloh Airfield,EDDU,53.322876,10.072791
Location,Bad Zwischenahn - Rostrup Airfield,EDDX,53.2101716,7.9847508
Location,Steinberg at Wessein Airfield,EDDY,52.0838212,10.0184087
Location,Buckeburg-Weinberg Airfield,EDDZ,52.2494648,9.0248553
Location,Wenzendorf Airfield,EDEA,53.337489,9.7797559
